Entity1,Entity2 ,Relation,Example
吉利,沃尔沃,company/company/acquisition,吉利自从收购了沃尔沃之后，发展之路可谓是顺风顺水！近日，有外媒报道，吉利很有可能再下一城，收购马来西亚最大的汽车集团-宝腾汽车！进而进入东盟这个拥有这7亿人口的市场！ 　　消息还没有被吉利官方证实，不过既然有媒体报道，就不会是空穴来风，我们来分析下： 　　马来西亚国家汽车发展计划在 1979 年由时任总理马哈蒂尔提出，1982 年获得内阁通过，1983 年宝腾汽车公司成立
吉利,沃尔沃,company/company/acquisition,2009年加盟吉利并购沃尔沃项目，作为并购项目首席运营官和中国区CEO，参与并购的落地工作，全面负责中国区全产业链布局和团队建设，为成功收购沃尔沃，实现沃尔沃业务的全面复兴做出了巨大贡献
苏宁,天天快递,company/company/acquisition,苏宁斥资42亿收购天天快递，快递行业已进入资本时代
苏宁,国际米兰,company/company/acquisition,　　去年夏天，苏宁以2.7亿欧元收购了国际米兰70%的股权，成为俱乐部第一大股东，随后在转会市场上砸1亿欧元签下了坎德雷瓦、加布里埃尔和若奥-马里奥等球星，并且邀请德波尔接替曼奇尼执教蓝黑军团
苏宁,天天快递,company/company/acquisition,  苏宁物流捷报频传：自主研发了乐高平台、大手笔收购了天天快递、打造了亚洲最大的智慧物流基地
苏宁,国米,company/company/acquisition,不过，在国米被苏宁收购已成既定事实的情况下，体育总局也许只是善意提醒两家俱乐部，投资要谨慎，必须符合国家规定
苏宁,红孩子,company/company/acquisition,　　 　　2012年9月，尚未更名的苏宁电器以6600万美元的价格全资收购母婴B2C平台红孩子，这是苏宁在电商领域的首次并购
苏宁,天天快递,company/company/acquisition,苏宁收购天天快递双方目前已就订单配送系统进行对接，接下来苏宁物流与天天快递在北京地区的分拨中心也将合并，6月完成整合
苏宁,龙珠直播,company/company/acquisition,苏宁在去年年底收购的龙珠直播平台，也将全面和联想共同展开合作
联想,富士通,company/company/acquisition,或许联想只有通过收购富士通才能继续维持其市场份额第一的位置
联想,Pension Insurance Corporation,company/company/acquisition,联想控股已于2016年收购过英国Pension Insurance Corporation的少数股权
联想,Medion AG,company/company/acquisition,联想集团则在2011年时收购过德国计算机、电子产品生产商Medion AG
联想,Allfunds Bank,company/company/acquisition,若联想控股顺利收购Allfunds Bank，将使联想集团未来收购行为注入强心针
联想,MOTO,company/company/acquisition,当时 Tech World 刚落幕，联想发布了收购 MOTO 之后的第一款新品——MOTO Z
联想,Allfunds Bank,company/company/acquisition,联想控股正计划对欧洲最大的共同基金机构分销平台Allfunds Bank发起收购
联想,诺基亚,company/company/acquisition,诺基亚最终被微软收购，但基本上已经改头换面，不再有独立的手机品牌出现
联想,Motorola,company/company/acquisition,联想后来收购的Motorola也有过一段辉煌的时间
联想,摩托罗拉,company/company/acquisition,在联想收购摩托罗拉之后，摩托罗拉就没给联想带来多大利润
联想,摩托罗拉,company/company/acquisition,2014年，联想从谷歌手中收购了摩托罗拉公司(Motorola Mobility)
联想,MOTO,company/company/acquisition,“联想曾想用ZUK品牌来做互联网手机，在2014年收购MOTO来进军高端市场
联想,摩托罗拉,company/company/acquisition,于是，在出资29亿美元收购摩托罗拉移动3年后，联想智能手机业务在市场份额上仍落于vivo、OPPO以及华为
戴尔,EMC,company/company/acquisition,至于英特尔(Intel) 、先前收购储存大厂EMC的戴尔(Dell)，以及长期投入下一世代储存元件、技术及储存管理软体与系统的惠普(HPE)，也都可能参与东芝半导体释股竞标案
戴尔,EMC,company/company/acquisition,2016年，IT巨头戴尔迎来了自己新一轮的发展高潮：随着美国和欧洲的监管机构都放行了戴尔对EMC的收购计划
戴尔,EMC,company/company/acquisition,戴尔向全体员工发邮件说：“戴尔收购EMC的计划取得了新的进展，一切都在按照原定计划发展
戴尔,EMC,company/company/acquisition,2015年10月，戴尔斥资670亿美元收购EMC，掀起了创科技行业并购交易新高
戴尔,EMC,company/company/acquisition,相信这也就是为什么即便在已经负债的状态下，戴尔仍然以高价收购EMC的原因
戴尔,EMC,company/company/acquisition,惠特曼更是直接抛出“戴尔斥资670亿美元对EMC的收购将令双方背负巨额债务”的“精准预言”
戴尔,EMC,company/company/acquisition,EMC被戴尔收购之后，其实在除中国以外的地方，组织结构已经实现了融合，已经合并成一家公司
苹果,PrimeSense,company/company/acquisition,苹果从PrimeSense收购中获得的一份专利，跟3D深度摄像头有关的技术
苹果,RealFace,company/company/acquisition,当苹果收购以色列公司RealFace时，人们开始猜测苹果将会集成面部识别功能
苹果,RealFace,company/company/acquisition,在被苹果收购前，RealFace累计融资100万美元，共有10名员工
苹果,Metaio,company/company/acquisition,最近，苹果收购了一些AR公司，比如德国企业Metaio
三星,哈曼国际,company/company/acquisition,2016年11月14日，三星宣布以80亿美元的价格收购哈曼国际
三星,哈曼,company/company/acquisition,收购之后，哈曼会作为三星旗下的独立子公司的形式继续运营并保持现有团队领导
三星,Viv Labs,company/company/acquisition,近日，三星公布了最近收购的虚拟助手初创公司Viv Labs的协议
三星,Viv,company/company/acquisition,被三星电子收购后，语音助手Viv可以成为“大管家”，帮人们解决生活中的各种琐事
三星,Siri,company/company/acquisition,三星2亿刀收购Siri创始团队
三星,QD Vision,company/company/acquisition,三星则一直坚守在量子点技术之上，在去年更是收购了美国QD Vision公司
三星,QDvision,company/company/acquisition,三星巨资收购量子点显示技术之父QDvision公司，更加坚定了在量子点电视道路上的前进方向
富士康,诺基亚,company/company/acquisition,被富士康收购了的诺基亚推出的3310复刻版仍然是一款非智能手机
富士康,夏普,company/company/acquisition,就在富士康收购夏普之后，这家日本液晶面板厂商表示将停止向三星提供液晶面板组件
富士康,夏普,company/company/acquisition,"旗下富士康有收购日本夏普(Sharp)的经验,能够协助东芝经营"
富士康,东芝,company/company/acquisition,在第10.5代显示器全生态产业园区动工仪式上，富士康总裁郭台铭透露了收购东芝的意向
富士康,夏普,company/company/acquisition,收购夏普为郭台铭提供了一个自主消费电子品牌，提升了富士康在智能机和电视屏幕市场的竞争力
富士康,夏普,company/company/acquisition,去年，富士康收购了夏普，为了利用好夏普的技术和品牌
步步高,梅西商业,company/company/acquisition,收购梅西商业 步步高取势大西南
步步高,梅西商业,company/company/acquisition,今年的2月24日，步步高发布公告称，拟以2.26亿元收购梅西商业有限公司(以下简称“梅西商业”)94%股权
步步高,梅西商业,company/company/acquisition,步步高方面也表示，收购梅西商业旨在落实公司“大西南战略”
步步高,梅西商业,company/company/acquisition,对梅西商业的收购，则意味着步步高在四川自贡、眉山、泸州等地快速拥有20家综合商场
软银,Fortress,company/company/acquisition,软银2月14日美股收盘后宣布将以33亿美元收购Fortress
软银,ARM,company/company/acquisition, 在软银公司于2016年收购ARM的时候，Son曾表示：“ARM将在物联网领域呈现出无处不在的态势
软银,ARM,company/company/acquisition,同时，软银集团此前收购了英国ARM控股公司
软银,ARM,company/company/acquisition,软银已经收购英国芯片设计商ARM，价格320亿美元
诺基亚,Withings,company/company/acquisition,众所周知，去年上半年，诺基亚宣布收购智能穿戴品牌“Withings”，发展数字健康业务
微软,诺基亚,company/company/acquisition,先是微软宣布以50亿美元的价格收购诺基亚旗下的大部分手机业务
微软,诺基亚,company/company/acquisition,从2014年诺基亚被微软收购，诺基亚手机正式更名Lumia，代表了诺基亚时代正式终结
诺基亚,Withings,company/company/acquisition,诺基亚高管透漏，诺基亚将会把去年收购的智能穿戴厂商Withings进行改名
微软,诺基亚,company/company/acquisition,几经风波的诺基亚在2013年被微软收购， 而合约在2016年终于到期
诺基亚,阿尔卡特朗讯,company/company/acquisition,诺基亚通过抛售手机业务，精简公司规模，收购阿尔卡特朗讯，优化产业结构等多元化战略方式重组公司竞争力
诺基亚,阿尔卡特朗讯,company/company/acquisition,诺基亚收购阿尔卡特朗讯 诺基亚艰难转型
微软,诺基亚,company/company/acquisition,微软正式宣布收购诺基亚之后，到今年的4月25日正式完成收购之后，诺基亚这个巨人就真的倒下了
诺基亚,Comptel,company/company/acquisition,诺基亚宣布拟收购Comptel，以增强其软件产品组合及面向市场的能力
诺基亚,Deepfield,company/company/acquisition,在2017年世界移动通信大会上，诺基亚对其近期所收购公司Deepfield的尖端分析技术进行了演示
诺基亚,Withings,company/company/acquisition,去年4月份，诺基亚宣布以1.92亿美元的价格收购明星智能手表品牌Withings
惠普,Niara,company/company/acquisition,Niara 2017年2月2日被惠普收购
惠普,Niara,company/company/acquisition,收购Niara是惠普在2017年的第三次收购行动
联想,IBM,company/company/acquisition,联想收购IBM之后，整合得力，最近几年一直是全球PC市场王者
惠普,康柏,company/company/acquisition,这期间，惠普收购康柏，更是一个实战型的例子，在品牌切换的过程中，桃乐姗也得到了很多的锻炼
惠普,SGI,company/company/acquisition,去年，惠普企业(HPE)收购了大名鼎鼎的SGI (原名硅谷图像公司)，为进军HPC做准备
惠普,Voodoo,company/company/acquisition,Voodoo 曾经是一家著名的显卡和游戏 PC 品牌，在 2006 年被惠普收购
思科,AppDynamics,company/company/acquisition,思科宣布计划以37亿美元收购应用性能监控和管理提供商AppDynamics
思科,AppDynamics,company/company/acquisition,思科宣布其收购AppDynamics公司的意向，这是一家从事应用智能软件业务的私人公司
百度,渡鸦科技,company/company/acquisition,百度宣布收购渡鸦科技，度秘团队升级为事业部
